Accession,g4_count,Genome Size,Taxa,Domain,G4 Density (per Mb),log10(Genome Size),log10(G4 count),log10(G4 Density),log10(Genome Size) binned
GCA_024824555.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024824565.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750575.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750595.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024824625.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750625.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750645.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750665.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024751835.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750695.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750705.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025750685.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370485.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370465.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721965.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721925.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025787465.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721935.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721945.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721955.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025787455.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_023897585.2,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233415.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_026230335.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707645.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707635.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707625.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370555.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_026230385.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025787475.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182395.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707585.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721915.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462385.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182365.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707575.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233925.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233955.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707675.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233965.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182355.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370535.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182345.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_026230305.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707565.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182335.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707615.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707605.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462355.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233425.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233205.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233195.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233185.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462175.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182415.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462225.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182405.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462245.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462255.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462375.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462265.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462295.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462155.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462335.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462345.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233855.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233475.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182425.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233485.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233535.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233565.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233335.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233655.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233365.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233725.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233755.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233805.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233815.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233825.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182445.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707685.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732985.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233325.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370405.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732585.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732605.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024234025.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233995.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025462405.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370415.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732615.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_027925935.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732635.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732645.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732675.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732725.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732735.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370375.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732575.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732565.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732525.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707735.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732515.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732495.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732455.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024234095.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024234125.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024734975.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024734985.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732445.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370545.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024707705.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024735015.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024735025.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024344605.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370365.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732755.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024721885.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370505.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732975.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732965.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732955.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732935.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732925.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732915.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182325.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732905.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732885.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182315.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732875.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370315.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370515.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182505.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182475.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182215.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732855.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732845.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182295.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370325.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_029218165.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370335.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732835.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182265.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_025370345.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024425875.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732825.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024182255.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732785.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024732775.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024233275.1,0.0,197139.0,viral,Virus,0.0,5.294772549237905,0.0,0.0,5
GCA_024750655.1,0.0,197138.0,viral,Virus,0.0,5.2947703462461915,0.0,0.0,5
GCA_025462315.1,0.0,197137.0,viral,Virus,0.0,5.294768143243303,0.0,0.0,5
GCA_024233615.1,0.0,197137.0,viral,Virus,0.0,5.294768143243303,0.0,0.0,5
GCA_024233685.1,0.0,197137.0,viral,Virus,0.0,5.294768143243303,0.0,0.0,5
GCA_025750725.1,0.0,197136.0,viral,Virus,0.0,5.294765940229239,0.0,0.0,5
GCA_026230275.1,0.0,197136.0,viral,Virus,0.0,5.294765940229239,0.0,0.0,5
GCA_023978595.1,0.0,197136.0,viral,Virus,0.0,5.294765940229239,0.0,0.0,5
GCA_023978585.1,0.0,197136.0,viral,Virus,0.0,5.294765940229239,0.0,0.0,5
GCA_025083955.1,0.0,197135.0,viral,Virus,0.0,5.2947637372040015,0.0,0.0,5
GCA_025665915.1,0.0,197135.0,viral,Virus,0.0,5.2947637372040015,0.0,0.0,5
GCA_024637665.1,0.0,197135.0,viral,Virus,0.0,5.2947637372040015,0.0,0.0,5
GCA_025740735.1,0.0,197134.0,viral,Virus,0.0,5.294761534167588,0.0,0.0,5
GCA_025083915.1,0.0,197134.0,viral,Virus,0.0,5.294761534167588,0.0,0.0,5
GCA_014621575.1,0.0,197134.0,viral,Virus,0.0,5.294761534167588,0.0,0.0,5
GCA_023978615.1,0.0,197134.0,viral,Virus,0.0,5.294761534167588,0.0,0.0,5
GCA_024750615.1,0.0,197133.0,viral,Virus,0.0,5.294759331119998,0.0,0.0,5
GCA_023661175.3,0.0,197132.0,viral,Virus,0.0,5.294757128061233,0.0,0.0,5
GCA_023897445.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_024750745.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023897435.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_025642675.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023978605.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023617275.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023897475.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023897455.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023617265.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_023897465.1,0.0,197131.0,viral,Virus,0.0,5.2947549249912935,0.0,0.0,5
GCA_025083885.1,0.0,197130.0,viral,Virus,0.0,5.294752721910178,0.0,0.0,5
GCA_029618145.1,0.0,197129.0,viral,Virus,0.0,5.294750518817886,0.0,0.0,5
GCA_024750755.1,0.0,197129.0,viral,Virus,0.0,5.294750518817886,0.0,0.0,5
GCA_025642525.1,0.0,197128.0,viral,Virus,0.0,5.294748315714418,0.0,0.0,5
GCA_024732995.1,0.0,197127.0,viral,Virus,0.0,5.294746112599775,0.0,0.0,5
GCA_025738365.1,0.0,197127.0,viral,Virus,0.0,5.294746112599775,0.0,0.0,5
GCA_024750625.1,0.0,197127.0,viral,Virus,0.0,5.294746112599775,0.0,0.0,5
GCA_024472045.1,0.0,197126.0,viral,Virus,0.0,5.294743909473955,0.0,0.0,5
GCA_025083935.1,0.0,197125.0,viral,Virus,0.0,5.294741706336959,0.0,0.0,5
GCA_024750695.1,0.0,197125.0,viral,Virus,0.0,5.294741706336959,0.0,0.0,5
GCA_029218185.1,0.0,197124.0,viral,Virus,0.0,5.2947395031887865,0.0,0.0,5
GCA_025083925.1,0.0,197124.0,viral,Virus,0.0,5.2947395031887865,0.0,0.0,5
GCA_024750685.1,0.0,197123.0,viral,Virus,0.0,5.294737300029438,0.0,0.0,5
GCA_025642665.1,0.0,197123.0,viral,Virus,0.0,5.294737300029438,0.0,0.0,5
GCA_024750665.1,0.0,197122.0,viral,Virus,0.0,5.294735096858912,0.0,0.0,5
GCA_025083675.1,0.0,197122.0,viral,Virus,0.0,5.294735096858912,0.0,0.0,5
GCA_025738395.1,0.0,197121.0,viral,Virus,0.0,5.29473289367721,0.0,0.0,5
GCA_023571575.2,0.0,197120.0,viral,Virus,0.0,5.294730690484331,0.0,0.0,5
GCA_024750735.1,0.0,197120.0,viral,Virus,0.0,5.294730690484331,0.0,0.0,5
GCA_029617835.1,0.0,197117.0,viral,Virus,0.0,5.294724080838632,0.0,0.0,5
GCA_024707595.1,0.0,197117.0,viral,Virus,0.0,5.294724080838632,0.0,0.0,5
GCA_025738345.1,0.0,197116.0,viral,Virus,0.0,5.294721877601045,0.0,0.0,5
GCA_024732665.1,0.0,197115.0,viral,Virus,0.0,5.29471967435228,0.0,0.0,5
GCA_023590835.1,0.0,197114.0,viral,Virus,0.0,5.294717471092338,0.0,0.0,5
GCA_025785095.1,0.0,197109.0,viral,Virus,0.0,5.29470645462496,0.0,0.0,5
GCA_025665995.1,0.0,197106.0,viral,Virus,0.0,5.2946998446103954,0.0,0.0,5
GCA_023547905.2,0.0,197103.0,viral,Virus,0.0,5.294693234495224,0.0,0.0,5
GCA_025738335.1,0.0,197102.0,viral,Virus,0.0,5.294691031101143,0.0,0.0,5
GCA_023647955.1,0.0,197096.0,viral,Virus,0.0,5.294677810501892,0.0,0.0,5
GCA_023701625.1,0.0,197096.0,viral,Virus,0.0,5.294677810501892,0.0,0.0,5
GCA_023681865.1,0.0,197090.0,viral,Virus,0.0,5.294664589500175,0.0,0.0,5
GCA_025083375.1,0.0,197088.0,viral,Virus,0.0,5.29466018241016,0.0,0.0,5
GCA_025785065.1,0.0,197087.0,viral,Virus,0.0,5.294657978848383,0.0,0.0,5
GCA_025665925.1,0.0,197087.0,viral,Virus,0.0,5.294657978848383,0.0,0.0,5
GCA_025741325.1,0.0,197087.0,viral,Virus,0.0,5.294657978848383,0.0,0.0,5
GCA_025742815.2,0.0,197085.0,viral,Virus,0.0,5.294653571691285,0.0,0.0,5
GCA_025743245.2,0.0,197084.0,viral,Virus,0.0,5.294651368095964,0.0,0.0,5
GCA_025743315.2,0.0,197084.0,viral,Virus,0.0,5.294651368095964,0.0,0.0,5
GCA_025743175.2,0.0,197084.0,viral,Virus,0.0,5.294651368095964,0.0,0.0,5
GCA_025742655.2,0.0,197084.0,viral,Virus,0.0,5.294651368095964,0.0,0.0,5
GCA_025743275.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743285.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743235.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743205.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743185.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743125.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025741765.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743115.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025741775.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742445.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743265.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743105.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742905.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742835.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742915.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742595.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742885.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742925.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025742625.2,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025743075.1,0.0,197083.0,viral,Virus,0.0,5.294649164489463,0.0,0.0,5
GCA_025642515.1,0.0,197074.0,viral,Virus,0.0,5.294629331527786,0.0,0.0,5
GCA_024423485.1,0.0,197068.0,viral,Virus,0.0,5.294616109050143,0.0,0.0,5
GCA_025784505.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740065.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025715825.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025784705.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025738855.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025784615.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025715965.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025715975.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025784495.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025787525.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025738825.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740945.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025741255.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740035.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025738835.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025741305.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740935.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740885.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740025.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025784485.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740045.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025740055.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025784445.1,0.0,197065.0,viral,Virus,0.0,5.294609497660354,0.0,0.0,5
GCA_025741275.1,0.0,197064.0,viral,Virus,0.0,5.294607293841392,0.0,0.0,5
GCA_025665885.1,0.0,197061.0,viral,Virus,0.0,5.294600682317405,0.0,0.0,5
GCA_024425885.1,0.0,197061.0,viral,Virus,0.0,5.294600682317405,0.0,0.0,5
GCA_025738405.1,0.0,197058.0,viral,Virus,0.0,5.2945940706927646,0.0,0.0,5
GCA_024424475.1,0.0,197057.0,viral,Virus,0.0,5.294591866795517,0.0,0.0,5
GCA_023571505.2,0.0,197056.0,viral,Virus,0.0,5.294589662887085,0.0,0.0,5
GCA_025665875.1,0.0,197052.0,viral,Virus,0.0,5.294580847141515,0.0,0.0,5
GCA_025740965.1,0.0,197050.0,viral,Virus,0.0,5.294576439201622,0.0,0.0,5
GCA_024424025.1,0.0,197044.0,viral,Virus,0.0,5.294563215113502,0.0,0.0,5
GCA_025738375.1,0.0,197043.0,viral,Virus,0.0,5.294561011059668,0.0,0.0,5
GCA_025738325.1,0.0,197040.0,viral,Virus,0.0,5.294554398831047,0.0,0.0,5
GCA_025083875.1,0.0,197037.0,viral,Virus,0.0,5.294547786501752,0.0,0.0,5
GCA_025083985.1,0.0,197036.0,viral,Virus,0.0,5.294545582369615,0.0,0.0,5
GCA_025083945.1,0.0,197034.0,viral,Virus,0.0,5.29454117407178,0.0,0.0,5
GCA_025665905.1,0.0,197034.0,viral,Virus,0.0,5.29454117407178,0.0,0.0,5
GCA_025083965.1,0.0,197034.0,viral,Virus,0.0,5.29454117407178,0.0,0.0,5
GCA_024423905.1,0.0,197033.0,viral,Virus,0.0,5.294538969906083,0.0,0.0,5
GCA_025083625.1,0.0,197032.0,viral,Virus,0.0,5.294536765729199,0.0,0.0,5
GCA_025083835.1,0.0,197030.0,viral,Virus,0.0,5.29453235734187,0.0,0.0,5
GCA_025665515.1,0.0,197030.0,viral,Virus,0.0,5.29453235734187,0.0,0.0,5
GCA_025083975.1,0.0,197030.0,viral,Virus,0.0,5.29453235734187,0.0,0.0,5
GCA_025083845.1,0.0,197029.0,viral,Virus,0.0,5.294530153131425,0.0,0.0,5
GCA_025083825.1,0.0,197028.0,viral,Virus,0.0,5.294527948909792,0.0,0.0,5
GCA_025083735.1,0.0,197028.0,viral,Virus,0.0,5.294527948909792,0.0,0.0,5
GCA_025738385.1,0.0,197028.0,viral,Virus,0.0,5.294527948909792,0.0,0.0,5
GCA_025740615.1,0.0,197028.0,viral,Virus,0.0,5.294527948909792,0.0,0.0,5
GCA_025083775.1,0.0,197026.0,viral,Virus,0.0,5.294523540432965,0.0,0.0,5
